Info;Testing script B;;;;;;;;
Duration;2;insert ;1;;;;poèet;suma èasov;priemer
Duration;52;remove ;101;;;;;;
Duration;53;remove ;100;;;;;;
Duration;48;remove ;99;;;;;;
Duration;9;tryFind ;99;;;;;;
Duration;139;remove ;98;;;;;;
Duration;20;insert ;99;;;;;;
Duration;9;insert ;100;;;;;;
Duration;8;insert ;101;;;;;;
Duration;69;remove ;100;;;;;;
Duration;9;insert ;101;;;;;;
Duration;37;remove ;100;;;;;;
Duration;73;remove ;99;;;;;;
Duration;12;remove ;98;;;;;;
Duration;10;remove ;97;;;;;;
Duration;18;remove ;96;;;;;;
Duration;9;insert ;97;;;;;;
Duration;7;tryFind ;97;;;;;;
Duration;20;remove ;96;;;;;;
Duration;9;insert ;97;;;;;;
Duration;9;insert ;98;;;;;;
Duration;78;remove ;97;;;;;;
Duration;8;insert ;98;;;;;;
Duration;93;remove ;97;;;;;;
Duration;8;tryFind ;97;;;;;;
Duration;11;insert ;98;;;;;;
Duration;76;remove ;97;;;;;;
Duration;12;tryFind ;97;;;;;;
Duration;7;tryFind ;97;;;;;;
Duration;7;tryFind ;97;;;;;;
Duration;9;insert ;98;;;;;;
Duration;41;remove ;97;;;;;;
Duration;7;tryFind ;97;;;;;;
Duration;9;insert ;98;;;;;;
Duration;53;remove ;97;;;;;;
Duration;72;remove ;96;;;;;;
Duration;31;insert ;97;;;;;;
Duration;10;tryFind ;97;;;;;;
Duration;9;insert ;98;;;;;;
Duration;9;insert ;99;;;;;;
Duration;7;tryFind ;99;;;;;;
Duration;7;tryFind ;99;;;;;;
Duration;31;remove ;98;;;;;;
Duration;85;remove ;97;;;;;;
Duration;24;remove ;96;;;;;;
Duration;29;remove ;95;;;;;;
Duration;40;remove ;94;;;;;;
Duration;11;remove ;93;;;;;;
Duration;9;insert ;94;;;;;;
Duration;10;insert ;95;;;;;;
Duration;30;remove ;94;;;;;;
Duration;8;insert ;95;;;;;;
Duration;7;tryFind ;95;;;;;;
Duration;54;remove ;94;;;;;;
Duration;16;insert ;95;;;;;;
Duration;20;tryFind ;95;;;;;;
Duration;8;insert ;96;;;;;;
Duration;9;insert ;97;;;;;;
Duration;24;insert ;98;;;;;;
Duration;8;insert ;99;;;;;;
Duration;13;remove ;98;;;;;;
Duration;17;remove ;97;;;;;;
Duration;9;insert ;98;;;;;;
Duration;9;insert ;99;;;;;;
Duration;9;insert ;100;;;;;;
Duration;46;remove ;99;;;;;;
Duration;21;remove ;98;;;;;;
Duration;28;remove ;97;;;;;;
Duration;7;tryFind ;97;;;;;;
Duration;6;tryFind ;97;;;;;;
Duration;7;tryFind ;97;;;;;;
Duration;61;remove ;96;;;;;;
Duration;8;insert ;97;;;;;;
Duration;31;remove ;96;;;;;;
Duration;7;tryFind ;96;;;;;;
Duration;9;insert ;97;;;;;;
Duration;73;remove ;96;;;;;;
Duration;6;insert ;97;;;;;;
Duration;49;remove ;96;;;;;;
Duration;6;tryFind ;96;;;;;;
Duration;26;remove ;95;;;;;;
Duration;69;remove ;94;;;;;;
Duration;8;insert ;95;;;;;;
Duration;8;insert ;96;;;;;;
Duration;9;insert ;97;;;;;;
Duration;21;remove ;96;;;;;;
Duration;9;insert ;97;;;;;;
Duration;7;tryFind ;97;;;;;;
Duration;45;remove ;96;;;;;;
Duration;63;remove ;95;;;;;;
Duration;9;insert ;96;;;;;;
Duration;71;remove ;95;;;;;;
Duration;26;remove ;94;;;;;;
Duration;25;remove ;93;;;;;;
Duration;9;insert ;94;;;;;;
Duration;20;remove ;93;;;;;;
Duration;33;remove ;92;;;;;;
Duration;113;remove ;91;;;;;;
Duration;15;remove ;90;;;;;;
Duration;93;remove ;89;;;;;;
Duration;11;tryFind ;89;;;;;;
Duration;95;remove ;88;;;;;;
Duration;19;insert ;89;;;;;;
Duration;22;remove ;88;;;;;;
Duration;18;insert ;89;;;;;;
Duration;16;tryFind ;89;;;;;;
Duration;19;insert ;90;;;;;;
Duration;34;remove ;89;;;;;;
Duration;20;insert ;90;;;;;;
Duration;9;insert ;91;;;;;;
Duration;24;insert ;92;;;;;;
Duration;9;insert ;93;;;;;;
Duration;9;insert ;94;;;;;;
Duration;18;insert ;95;;;;;;
Duration;21;insert ;96;;;;;;
Duration;67;remove ;95;;;;;;
Duration;12;tryFind ;95;;;;;;
Duration;77;remove ;94;;;;;;
Duration;11;insert ;95;;;;;;
Duration;21;insert ;96;;;;;;
Duration;10;insert ;97;;;;;;
Duration;8;tryFind ;97;;;;;;
Duration;7;tryFind ;97;;;;;;
Duration;9;insert ;98;;;;;;
Duration;28;remove ;97;;;;;;
Duration;8;tryFind ;97;;;;;;
Duration;69;remove ;96;;;;;;
Duration;55;remove ;95;;;;;;
Duration;23;remove ;94;;;;;;
Duration;17;remove ;93;;;;;;
Duration;6;insert ;94;;;;;;
Duration;9;insert ;95;;;;;;
Duration;16;remove ;94;;;;;;
Duration;9;insert ;95;;;;;;
Duration;68;remove ;94;;;;;;
Duration;8;insert ;95;;;;;;
Duration;126;remove ;94;;;;;;
Duration;22;insert ;95;;;;;;
Duration;17;insert ;96;;;;;;
Duration;19;insert ;97;;;;;;
Duration;17;insert ;98;;;;;;
Duration;12;tryFind ;98;;;;;;
Duration;49;remove ;97;;;;;;
Duration;19;insert ;98;;;;;;
Duration;17;insert ;99;;;;;;
Duration;15;tryFind ;99;;;;;;
Duration;24;insert ;100;;;;;;
Duration;31;insert ;101;;;;;;
Duration;31;insert ;102;;;;;;
Duration;25;insert ;103;;;;;;
Duration;9;tryFind ;103;;;;;;
Duration;68;remove ;102;;;;;;
Duration;20;insert ;103;;;;;;
Duration;17;insert ;104;;;;;;
Duration;84;remove ;103;;;;;;
Duration;30;insert ;104;;;;;;
Duration;27;insert ;105;;;;;;
Duration;126;remove ;104;;;;;;
Duration;59;remove ;103;;;;;;
Duration;137;remove ;102;;;;;;
Duration;98;remove ;101;;;;;;
Duration;104;remove ;100;;;;;;
Duration;118;remove ;99;;;;;;
Duration;32;insert ;100;;;;;;
Duration;86;remove ;99;;;;;;
Duration;22;tryFind ;99;;;;;;
Duration;75;remove ;98;;;;;;
Duration;27;insert ;99;;;;;;
Duration;23;tryFind ;99;;;;;;
Duration;8;tryFind ;99;;;;;;
Duration;8;insert ;100;;;;;;
Duration;9;insert ;101;;;;;;
Duration;7;tryFind ;101;;;;;;
Duration;33;remove ;100;;;;;;
Duration;36;remove ;99;;;;;;
Duration;9;insert ;100;;;;;;
Duration;44;remove ;99;;;;;;
Duration;20;remove ;98;;;;;;
Duration;9;insert ;99;;;;;;
Duration;14;tryFind ;99;;;;;;
Duration;36;remove ;98;;;;;;
Duration;8;tryFind ;98;;;;;;
Duration;11;remove ;97;;;;;;
Duration;21;remove ;96;;;;;;
Duration;6;tryFind ;96;;;;;;
Duration;39;remove ;95;;;;;;
Duration;27;remove ;94;;;;;;
Duration;54;remove ;93;;;;;;
Duration;8;tryFind ;93;;;;;;
Duration;56;remove ;92;;;;;;
Duration;24;remove ;91;;;;;;
Duration;8;insert ;92;;;;;;
Duration;8;insert ;93;;;;;;
Duration;9;insert ;94;;;;;;
Duration;46;remove ;93;;;;;;
Duration;9;insert ;94;;;;;;
Duration;22;remove ;93;;;;;;
Duration;28;remove ;92;;;;;;
Duration;24;remove ;91;;;;;;
Duration;64;remove ;90;;;;;;
Duration;8;insert ;91;;;;;;
Duration;68;remove ;90;;;;;;
Duration;69;remove ;89;;;;;;
Duration;8;insert ;90;;;;;;
Duration;7;tryFind ;90;;;;;;
Duration;7;tryFind ;90;;;;;;
Duration;9;tryFind ;90;;;;;;
Duration;36;remove ;89;;;;;;
Duration;8;insert ;90;;;;;;
Duration;8;insert ;91;;;;;;
Duration;51;remove ;90;;;;;;
Duration;41;remove ;89;;;;;;
Duration;36;remove ;88;;;;;;
Duration;9;insert ;89;;;;;;
Duration;34;remove ;88;;;;;;
Duration;9;tryFind ;88;;;;;;
Duration;15;remove ;87;;;;;;
Duration;6;tryFind ;87;;;;;;
Duration;8;insert ;88;;;;;;
Duration;7;tryFind ;88;;;;;;
Duration;30;remove ;87;;;;;;
Duration;45;remove ;86;;;;;;
Duration;49;remove ;85;;;;;;
Duration;29;remove ;84;;;;;;
Duration;52;remove ;83;;;;;;
Duration;9;insert ;84;;;;;;
Duration;8;insert ;85;;;;;;
Duration;26;remove ;84;;;;;;
Duration;37;remove ;83;;;;;;
Duration;35;remove ;82;;;;;;
Duration;6;tryFind ;82;;;;;;
Duration;6;tryFind ;82;;;;;;
Duration;28;remove ;81;;;;;;
Duration;9;insert ;82;;;;;;
Duration;9;insert ;83;;;;;;
Duration;7;tryFind ;83;;;;;;
Duration;9;insert ;84;;;;;;
Duration;8;insert ;85;;;;;;
Duration;8;insert ;86;;;;;;
Duration;6;tryFind ;86;;;;;;
Duration;10;insert ;87;;;;;;
Duration;58;remove ;86;;;;;;
Duration;9;insert ;87;;;;;;
Duration;47;remove ;86;;;;;;
Duration;9;insert ;87;;;;;;
Duration;9;insert ;88;;;;;;
Duration;10;insert ;89;;;;;;
Duration;45;remove ;88;;;;;;
Duration;8;insert ;89;;;;;;
Duration;7;tryFind ;89;;;;;;
Duration;49;remove ;88;;;;;;
Duration;6;tryFind ;88;;;;;;
Duration;55;remove ;87;;;;;;
Duration;47;remove ;86;;;;;;
Duration;7;tryFind ;86;;;;;;
Duration;7;tryFind ;86;;;;;;
Duration;9;insert ;87;;;;;;
Duration;22;remove ;86;;;;;;
Duration;18;remove ;85;;;;;;
Duration;66;remove ;84;;;;;;
Duration;51;remove ;83;;;;;;
Duration;10;insert ;84;;;;;;
Duration;8;insert ;85;;;;;;
Duration;6;tryFind ;85;;;;;;
Duration;9;insert ;86;;;;;;
Duration;9;insert ;87;;;;;;
Duration;71;remove ;86;;;;;;
Duration;7;tryFind ;86;;;;;;
Duration;28;remove ;85;;;;;;
Duration;46;remove ;84;;;;;;
Duration;6;tryFind ;84;;;;;;
Duration;38;remove ;83;;;;;;
Duration;29;remove ;82;;;;;;
Duration;7;tryFind ;82;;;;;;
Duration;36;tryFind ;82;;;;;;
Duration;16;insert ;83;;;;;;
Duration;23;tryFind ;83;;;;;;
Duration;7;tryFind ;83;;;;;;
Duration;25;remove ;82;;;;;;
Duration;13;remove ;81;;;;;;
Duration;36;remove ;80;;;;;;
Duration;6;tryFind ;80;;;;;;
Duration;8;insert ;81;;;;;;
Duration;27;remove ;80;;;;;;
Duration;53;remove ;79;;;;;;
Duration;8;insert ;80;;;;;;
Duration;13;tryFind ;80;;;;;;
Duration;36;remove ;79;;;;;;
Duration;8;insert ;80;;;;;;
Duration;15;insert ;81;;;;;;
Duration;16;insert ;82;;;;;;
Duration;8;insert ;83;;;;;;
Duration;8;insert ;84;;;;;;
Duration;32;remove ;83;;;;;;
Duration;8;insert ;84;;;;;;
Duration;9;insert ;85;;;;;;
Duration;15;insert ;86;;;;;;
Duration;9;insert ;87;;;;;;
Duration;6;tryFind ;87;;;;;;
Duration;8;insert ;88;;;;;;
Duration;9;insert ;89;;;;;;
Duration;9;insert ;90;;;;;;
Duration;73;remove ;89;;;;;;
Duration;6;tryFind ;89;;;;;;
Duration;7;tryFind ;89;;;;;;
Duration;7;tryFind ;89;;;;;;
Duration;11;remove ;88;;;;;;
Duration;10;insert ;89;;;;;;
Duration;9;insert ;90;;;;;;
Duration;8;insert ;91;;;;;;
Duration;7;tryFind ;91;;;;;;
Duration;8;insert ;92;;;;;;
Duration;54;remove ;91;;;;;;
Duration;9;insert ;92;;;;;;
Duration;6;tryFind ;92;;;;;;
Duration;6;tryFind ;92;;;;;;
Duration;34;remove ;91;;;;;;
Duration;6;tryFind ;91;;;;;;
Duration;12;insert ;92;;;;;;
Duration;9;insert ;93;;;;;;
Duration;47;remove ;92;;;;;;
Duration;10;insert ;93;;;;;;
Duration;34;remove ;92;;;;;;
Duration;6;tryFind ;92;;;;;;
Duration;8;insert ;93;;;;;;
Duration;14;insert ;94;;;;;;
Duration;7;tryFind ;94;;;;;;
Duration;68;remove ;93;;;;;;
Duration;7;tryFind ;93;;;;;;
Duration;7;tryFind ;93;;;;;;
Duration;52;remove ;92;;;;;;
Duration;9;insert ;93;;;;;;
Duration;7;tryFind ;93;;;;;;
Duration;35;remove ;92;;;;;;
Duration;51;remove ;91;;;;;;
Duration;9;insert ;92;;;;;;
Duration;8;insert ;93;;;;;;
Duration;35;remove ;92;;;;;;
Duration;8;insert ;93;;;;;;
Duration;23;remove ;92;;;;;;
Duration;6;tryFind ;92;;;;;;
Duration;33;remove ;91;;;;;;
Duration;50;remove ;90;;;;;;
Duration;33;remove ;89;;;;;;
Duration;6;tryFind ;89;;;;;;
Duration;7;tryFind ;89;;;;;;
Duration;8;insert ;90;;;;;;
Duration;7;tryFind ;90;;;;;;
Duration;9;insert ;91;;;;;;
Duration;9;insert ;92;;;;;;
Duration;58;remove ;91;;;;;;
Duration;6;tryFind ;91;;;;;;
Duration;9;insert ;92;;;;;;
Duration;7;tryFind ;92;;;;;;
Duration;9;insert ;93;;;;;;
Duration;9;insert ;94;;;;;;
Duration;9;insert ;95;;;;;;
Duration;14;insert ;96;;;;;;
Duration;18;insert ;97;;;;;;
Duration;82;remove ;96;;;;;;
Duration;11;insert ;97;;;;;;
Duration;8;insert ;98;;;;;;
Duration;25;insert ;99;;;;;;
Duration;32;remove ;98;;;;;;
Duration;9;insert ;99;;;;;;
Duration;31;remove ;98;;;;;;
Duration;7;tryFind ;98;;;;;;
Duration;6;tryFind ;98;;;;;;
Duration;9;insert ;99;;;;;;
Duration;7;tryFind ;99;;;;;;
Duration;32;remove ;98;;;;;;
Duration;8;insert ;99;;;;;;
Duration;8;insert ;100;;;;;;
Duration;8;insert ;101;;;;;;
Duration;9;insert ;102;;;;;;
Duration;40;remove ;101;;;;;;
Duration;9;insert ;102;;;;;;
Duration;45;remove ;101;;;;;;
Duration;52;remove ;100;;;;;;
Duration;7;tryFind ;100;;;;;;
Duration;62;remove ;99;;;;;;
Duration;31;remove ;98;;;;;;
Duration;72;remove ;97;;;;;;
Duration;9;insert ;98;;;;;;
Duration;8;tryFind ;98;;;;;;
Duration;7;tryFind ;98;;;;;;
Duration;9;insert ;99;;;;;;
Duration;9;insert ;100;;;;;;
Duration;41;remove ;99;;;;;;
Duration;34;remove ;98;;;;;;
Duration;56;remove ;97;;;;;;
Duration;22;remove ;96;;;;;;
Duration;30;remove ;95;;;;;;
Duration;37;remove ;94;;;;;;
Duration;7;tryFind ;94;;;;;;
Duration;9;insert ;95;;;;;;
Duration;9;insert ;96;;;;;;
Duration;9;insert ;97;;;;;;
Duration;32;remove ;96;;;;;;
Duration;6;tryFind ;96;;;;;;
Duration;6;tryFind ;96;;;;;;
Duration;11;remove ;95;;;;;;
Duration;14;remove ;94;;;;;;
Duration;44;remove ;93;;;;;;
Duration;60;remove ;92;;;;;;
Duration;51;remove ;91;;;;;;
Duration;9;insert ;92;;;;;;
Duration;53;remove ;91;;;;;;
Duration;9;insert ;92;;;;;;
Duration;7;tryFind ;92;;;;;;
Duration;9;insert ;93;;;;;;
Duration;9;insert ;94;;;;;;
Duration;11;remove ;93;;;;;;
Duration;44;remove ;92;;;;;;
Duration;63;remove ;91;;;;;;
Duration;68;remove ;90;;;;;;
Duration;6;tryFind ;90;;;;;;
Duration;7;tryFind ;90;;;;;;
Duration;50;remove ;89;;;;;;
Duration;8;insert ;90;;;;;;
Duration;20;remove ;89;;;;;;
Duration;6;tryFind ;89;;;;;;
Duration;56;remove ;88;;;;;;
Duration;21;remove ;87;;;;;;
Duration;9;insert ;88;;;;;;
Duration;9;insert ;89;;;;;;
Duration;9;insert ;90;;;;;;
Duration;8;tryFind ;90;;;;;;
Duration;7;tryFind ;90;;;;;;
Duration;9;insert ;91;;;;;;
Duration;9;insert ;92;;;;;;
Duration;28;remove ;91;;;;;;
Duration;6;tryFind ;91;;;;;;
Duration;7;tryFind ;91;;;;;;
Duration;9;insert ;92;;;;;;
Duration;8;insert ;93;;;;;;
Duration;8;insert ;94;;;;;;
Duration;9;insert ;95;;;;;;
Duration;18;remove ;94;;;;;;
Duration;9;insert ;95;;;;;;
Duration;10;remove ;94;;;;;;
Duration;8;insert ;95;;;;;;
Duration;6;tryFind ;95;;;;;;
Duration;7;tryFind ;95;;;;;;
Duration;9;insert ;96;;;;;;
Duration;40;remove ;95;;;;;;
Duration;39;remove ;94;;;;;;
Duration;47;remove ;93;;;;;;
Duration;9;insert ;94;;;;;;
Duration;14;insert ;95;;;;;;
Duration;44;remove ;94;;;;;;
Duration;41;remove ;93;;;;;;
Duration;9;insert ;94;;;;;;
Duration;8;insert ;95;;;;;;
Duration;10;insert ;96;;;;;;
Duration;35;remove ;95;;;;;;
Duration;14;remove ;94;;;;;;
Duration;54;remove ;93;;;;;;
Duration;19;remove ;92;;;;;;
Duration;16;remove ;91;;;;;;
Duration;36;remove ;90;;;;;;
Duration;8;insert ;91;;;;;;
Duration;45;remove ;90;;;;;;
Duration;9;insert ;91;;;;;;
Duration;20;remove ;90;;;;;;
Duration;29;remove ;89;;;;;;
Duration;10;insert ;90;;;;;;
Duration;9;insert ;91;;;;;;
Duration;9;insert ;92;;;;;;
Duration;9;insert ;93;;;;;;
Duration;7;tryFind ;93;;;;;;
Duration;8;insert ;94;;;;;;
Duration;9;insert ;95;;;;;;
Duration;9;insert ;96;;;;;;
Duration;9;insert ;97;;;;;;
Duration;21;remove ;96;;;;;;
Duration;35;remove ;95;;;;;;
Duration;46;remove ;94;;;;;;
Duration;9;insert ;95;;;;;;
Duration;70;remove ;94;;;;;;
Duration;16;remove ;93;;;;;;
Duration;61;remove ;92;;;;;;
Duration;8;insert ;93;;;;;;
Duration;9;insert ;94;;;;;;
Duration;10;insert ;95;;;;;;
Duration;6;insert ;96;;;;;;
Duration;8;insert ;97;;;;;;
Duration;31;remove ;96;;;;;;
Duration;9;insert ;97;;;;;;
Duration;8;insert ;98;;;;;;
Duration;9;insert ;99;;;;;;
Duration;9;insert ;100;;;;;;
Duration;8;insert ;101;;;;;;
Duration;54;remove ;100;;;;;;
Duration;30;remove ;99;;;;;;
Duration;56;remove ;98;;;;;;
Duration;10;remove ;97;;;;;;
Duration;8;insert ;98;;;;;;
Duration;41;remove ;97;;;;;;
Duration;42;remove ;96;;;;;;
Duration;8;insert ;97;;;;;;
Duration;9;insert ;98;;;;;;
Duration;9;insert ;99;;;;;;
Duration;9;insert ;100;;;;;;
Duration;57;remove ;99;;;;;;
Duration;8;insert ;100;;;;;;
Duration;55;remove ;99;;;;;;
Duration;7;tryFind ;99;;;;;;
Duration;60;remove ;98;;;;;;
Duration;17;remove ;97;;;;;;
Duration;84;remove ;96;;;;;;
Duration;21;remove ;95;;;;;;
Duration;6;tryFind ;95;;;;;;
Duration;21;remove ;94;;;;;;
Duration;64;remove ;93;;;;;;
Duration;8;insert ;94;;;;;;
Duration;40;remove ;93;;;;;;
Duration;10;insert ;94;;;;;;
Duration;8;insert ;95;;;;;;
Duration;6;tryFind ;95;;;;;;
Duration;14;remove ;94;;;;;;
Duration;9;insert ;95;;;;;;
Duration;8;insert ;96;;;;;;
Duration;10;insert ;97;;;;;;
Duration;47;remove ;96;;;;;;
Duration;24;remove ;95;;;;;;
Duration;26;remove ;94;;;;;;
Duration;7;tryFind ;94;;;;;;
Duration;31;remove ;93;;;;;;
Duration;26;remove ;92;;;;;;
Duration;8;insert ;93;;;;;;
Duration;8;insert ;94;;;;;;
Duration;51;remove ;93;;;;;;
Duration;7;tryFind ;93;;;;;;
Duration;8;insert ;94;;;;;;
Duration;25;remove ;93;;;;;;
Duration;6;tryFind ;93;;;;;;
Duration;9;insert ;94;;;;;;
Duration;47;remove ;93;;;;;;
Duration;66;remove ;92;;;;;;
Duration;7;tryFind ;92;;;;;;
Duration;7;tryFind ;92;;;;;;
Duration;7;tryFind ;92;;;;;;
Duration;8;insert ;93;;;;;;
Duration;7;tryFind ;93;;;;;;
Duration;20;remove ;92;;;;;;
Duration;7;tryFind ;92;;;;;;
Duration;9;insert ;93;;;;;;
Duration;64;remove ;92;;;;;;
Duration;35;remove ;91;;;;;;
Duration;10;remove ;90;;;;;;
Duration;9;insert ;91;;;;;;
Duration;9;insert ;92;;;;;;
Duration;17;remove ;91;;;;;;
Duration;6;tryFind ;91;;;;;;
Duration;7;tryFind ;91;;;;;;
Duration;8;insert ;92;;;;;;
Duration;8;insert ;93;;;;;;
Duration;9;insert ;94;;;;;;
Duration;6;tryFind ;94;;;;;;
Duration;8;insert ;95;;;;;;
Duration;10;insert ;96;;;;;;
Duration;42;remove ;95;;;;;;
Duration;9;insert ;96;;;;;;
Duration;57;remove ;95;;;;;;
Duration;65;remove ;94;;;;;;
Duration;53;remove ;93;;;;;;
Duration;58;remove ;92;;;;;;
Duration;32;remove ;91;;;;;;
Duration;6;tryFind ;91;;;;;;
Duration;9;insert ;92;;;;;;
Duration;8;insert ;93;;;;;;
Duration;6;tryFind ;93;;;;;;
Duration;7;tryFind ;93;;;;;;
Duration;26;remove ;92;;;;;;
Duration;9;insert ;93;;;;;;
Duration;9;insert ;94;;;;;;
Duration;41;remove ;93;;;;;;
Duration;7;tryFind ;93;;;;;;
Duration;7;tryFind ;93;;;;;;
Duration;7;tryFind ;93;;;;;;
Duration;9;insert ;94;;;;;;
Duration;8;insert ;95;;;;;;
Duration;9;insert ;96;;;;;;
Duration;8;insert ;97;;;;;;
Duration;56;remove ;96;;;;;;
Duration;15;remove ;95;;;;;;
Duration;7;tryFind ;95;;;;;;
Duration;20;remove ;94;;;;;;
Duration;69;remove ;93;;;;;;
Duration;9;insert ;94;;;;;;
Duration;31;remove ;93;;;;;;
Duration;8;insert ;94;;;;;;
Duration;62;remove ;93;;;;;;
Duration;29;remove ;92;;;;;;
Duration;9;insert ;93;;;;;;
Duration;8;insert ;94;;;;;;
Duration;10;insert ;95;;;;;;
Duration;32;remove ;94;;;;;;
Duration;9;insert ;95;;;;;;
Duration;9;insert ;96;;;;;;
Duration;34;remove ;95;;;;;;
Duration;8;insert ;96;;;;;;
Duration;62;remove ;95;;;;;;
Duration;30;remove ;94;;;;;;
Duration;24;remove ;93;;;;;;
Duration;38;remove ;92;;;;;;
Duration;7;tryFind ;92;;;;;;
Duration;9;insert ;93;;;;;;
Duration;56;remove ;92;;;;;;
Duration;6;tryFind ;92;;;;;;
Duration;24;remove ;91;;;;;;
Duration;16;remove ;90;;;;;;
Duration;45;remove ;89;;;;;;
Duration;7;tryFind ;89;;;;;;
Duration;16;remove ;88;;;;;;
Duration;47;remove ;87;;;;;;
Duration;8;insert ;88;;;;;;
Duration;57;remove ;87;;;;;;
Duration;8;tryFind ;87;;;;;;
Duration;7;tryFind ;87;;;;;;
Duration;61;remove ;86;;;;;;
Duration;21;remove ;85;;;;;;
Duration;8;insert ;86;;;;;;
Duration;8;insert ;87;;;;;;
Duration;8;insert ;88;;;;;;
Duration;6;tryFind ;88;;;;;;
Duration;25;remove ;87;;;;;;
Duration;15;remove ;86;;;;;;
Duration;8;insert ;87;;;;;;
Duration;9;insert ;88;;;;;;
Duration;14;remove ;87;;;;;;
Duration;47;remove ;86;;;;;;
Duration;26;remove ;85;;;;;;
Duration;8;insert ;86;;;;;;
Duration;7;tryFind ;86;;;;;;
Duration;9;insert ;87;;;;;;
Duration;55;remove ;86;;;;;;
Duration;6;tryFind ;86;;;;;;
Duration;58;remove ;85;;;;;;
Duration;8;insert ;86;;;;;;
Duration;14;remove ;85;;;;;;
Duration;7;tryFind ;85;;;;;;
Duration;8;insert ;86;;;;;;
Duration;6;tryFind ;86;;;;;;
Duration;45;remove ;85;;;;;;
Duration;9;insert ;86;;;;;;
Duration;7;tryFind ;86;;;;;;
Duration;119;remove ;85;;;;;;
Duration;28;remove ;84;;;;;;
Duration;7;tryFind ;84;;;;;;
Duration;24;remove ;83;;;;;;
Duration;42;remove ;82;;;;;;
Duration;33;remove ;81;;;;;;
Duration;8;insert ;82;;;;;;
Duration;62;remove ;81;;;;;;
Duration;26;remove ;80;;;;;;
Duration;8;insert ;81;;;;;;
Duration;8;insert ;82;;;;;;
Duration;9;insert ;83;;;;;;
Duration;65;remove ;82;;;;;;
Duration;8;insert ;83;;;;;;
Duration;14;remove ;82;;;;;;
Duration;8;insert ;83;;;;;;
Duration;6;tryFind ;83;;;;;;
Duration;45;remove ;82;;;;;;
Duration;9;insert ;83;;;;;;
Duration;14;tryFind ;83;;;;;;
Duration;8;insert ;84;;;;;;
Duration;47;remove ;83;;;;;;
Duration;86;remove ;82;;;;;;
Duration;8;insert ;83;;;;;;
Duration;21;remove ;82;;;;;;
Duration;7;tryFind ;82;;;;;;
Duration;8;insert ;83;;;;;;
Duration;58;remove ;82;;;;;;
Duration;16;remove ;81;;;;;;
Duration;8;insert ;82;;;;;;
Duration;8;insert ;83;;;;;;
Duration;9;insert ;84;;;;;;
Duration;9;insert ;85;;;;;;
Duration;21;remove ;84;;;;;;
Duration;55;remove ;83;;;;;;
Duration;30;remove ;82;;;;;;
Duration;28;remove ;81;;;;;;
Duration;19;remove ;80;;;;;;
Duration;7;tryFind ;80;;;;;;
Duration;31;remove ;79;;;;;;
Duration;10;remove ;78;;;;;;
Duration;44;remove ;77;;;;;;
Duration;8;insert ;78;;;;;;
Duration;8;insert ;79;;;;;;
Duration;8;insert ;80;;;;;;
Duration;7;tryFind ;80;;;;;;
Duration;26;remove ;79;;;;;;
Duration;6;tryFind ;79;;;;;;
Duration;45;remove ;78;;;;;;
Duration;27;remove ;77;;;;;;
Duration;6;tryFind ;77;;;;;;
Duration;8;insert ;78;;;;;;
Duration;8;insert ;79;;;;;;
Duration;6;tryFind ;79;;;;;;
Duration;8;insert ;80;;;;;;
Duration;30;remove ;79;;;;;;
Duration;8;insert ;80;;;;;;
Duration;8;insert ;81;;;;;;
Duration;8;insert ;82;;;;;;
Duration;7;tryFind ;82;;;;;;
Duration;8;insert ;83;;;;;;
Duration;10;insert ;84;;;;;;
Duration;33;remove ;83;;;;;;
Duration;20;remove ;82;;;;;;
Duration;26;remove ;81;;;;;;
Duration;6;tryFind ;81;;;;;;
Duration;22;remove ;80;;;;;;
Duration;8;insert ;81;;;;;;
Duration;9;insert ;82;;;;;;
Duration;44;remove ;81;;;;;;
Duration;6;tryFind ;81;;;;;;
Duration;6;tryFind ;81;;;;;;
Duration;8;insert ;82;;;;;;
Duration;44;remove ;81;;;;;;
Duration;7;tryFind ;81;;;;;;
Duration;14;remove ;80;;;;;;
Duration;8;insert ;81;;;;;;
Duration;45;remove ;80;;;;;;
Duration;7;tryFind ;80;;;;;;
Duration;31;remove ;79;;;;;;
Duration;34;remove ;78;;;;;;
Duration;47;remove ;77;;;;;;
Duration;50;remove ;76;;;;;;
Duration;8;insert ;77;;;;;;
Duration;36;remove ;76;;;;;;
Duration;9;insert ;77;;;;;;
Duration;6;tryFind ;77;;;;;;
Duration;8;insert ;78;;;;;;
Duration;49;remove ;77;;;;;;
Duration;8;insert ;78;;;;;;
Duration;6;tryFind ;78;;;;;;
Duration;9;insert ;79;;;;;;
Duration;8;insert ;80;;;;;;
Duration;40;remove ;79;;;;;;
Duration;8;insert ;80;;;;;;
Duration;12;remove ;79;;;;;;
Duration;23;remove ;78;;;;;;
Duration;7;tryFind ;78;;;;;;
Duration;8;insert ;79;;;;;;
Duration;21;remove ;78;;;;;;
Duration;34;remove ;77;;;;;;
Duration;6;tryFind ;77;;;;;;
Duration;7;tryFind ;77;;;;;;
Duration;7;tryFind ;77;;;;;;
Duration;6;tryFind ;77;;;;;;
Duration;8;insert ;78;;;;;;
Duration;6;tryFind ;78;;;;;;
Duration;6;tryFind ;78;;;;;;
Duration;44;remove ;77;;;;;;
Duration;7;tryFind ;77;;;;;;
Duration;30;remove ;76;;;;;;
